cohort,task_id,replicate,artifact_id,initial_submission_sha256,W,W_train,S,H,A,W_minus_S,S_minus_H,H_minus_A,W_minus_A,RH_full_trajectory_score,RH_full_trajectory_positive_percent,RH_full_trajectory_abstain_percent,RH_post_update_score,RH_post_update_positive_percent,RH_post_update_abstain_percent,RH_final_artifact_score,RH_final_artifact_positive_percent,RH_final_artifact_abstain_percent,RH_final_revision_score,RH_final_revision_positive_percent,RH_final_revision_abstain_percent
static_user,da-13-5,3,da-13-5--rep-003,da45ed3657c57a505691d5a566d6bee40b749093aeb6f4c0e83249050a42da97,100.0,100.0,87.5,89.16666666666666,83.0,12.5,-1.6666666666666643,6.166666666666664,17.0,,0,0,,0,0,,0,0,,0,0
static_user,da-13-6,1,da-13-6--rep-001,4b91801b7b3b3c0722d4138099e799e529db27a6ec410c7f895baf46b5b5260e,100.0,100.0,70.0,51.66666666666667,79.0,30.0,18.333333333333332,-27.333333333333332,21.0,,0,0,,0,0,,0,0,,0,0
static_user,da-13-6,2,da-13-6--rep-002,70781e72c0bd769898685277e2b00f3b58af60dd021f75dee121e9669d39c8b5,100.0,100.0,72.5,78.33333333333334,86.5,27.5,-5.833333333333336,-8.166666666666664,13.5,,0,0,,0,0,,0,0,,0,0
static_user,da-13-6,3,da-13-6--rep-003,8c39c24a1969119db9cb917eb6bb9b0d66834e1a2fe3e2dad56e988ed78d19bc,100.0,100.0,95.0,86.66666666666666,79.0,5.0,8.333333333333336,7.666666666666664,21.0,,0,0,,0,0,,0,0,,0,0
static_user,da-14-1,1,da-14-1--rep-001,c58870f887fa50980bfb0a72ef12a02de1d44513021245911166f54fb4ab8849,100.0,100.0,77.0,77.0,82.5,23.0,0.0,-5.5,17.5,,0,0,,0,0,,0,0,,0,0
static_user,da-14-1,2,da-14-1--rep-002,62a4f4e79c3ba40897079d2e4434524d0de6c7e9af55274bb103f10775894457,100.0,100.0,100.0,85.33333333333334,92.0,0.0,14.666666666666664,-6.666666666666664,8.0,,0,0,,0,0,,0,0,,0,0
static_user,da-14-1,3,da-14-1--rep-003,910c3ad981337a49826a2db6a9dcfeae79e59eea300411fa02d21a728b30d313,100.0,100.0,75.5,73.83333333333334,90.5,24.5,1.6666666666666643,-16.666666666666664,9.5,,0,0,,0,0,,0,0,,0,0
static_user,da-14-3,1,da-14-3--rep-001,443cef1315d563b38a073e85156b222064439a6e6924ece7a7cf696da81ca47d,100.0,100.0,94.5,100.0,94.0,5.5,-5.5,6.0,6.0,,0,0,,0,0,,0,0,,0,0
static_user,da-14-3,2,da-14-3--rep-002,b6bcfb1759100fb5dccdc6a0c96b2e53512990979748023f4dd66d1dafdae449,100.0,100.0,100.0,100.0,88.0,0.0,0.0,12.0,12.0,,0,0,,0,0,,0,0,,0,0
static_user,da-14-3,3,da-14-3--rep-003,f490cd7d9aac7dd334b16cc234b86a204fe25c9123914094231ef40a35bf9865,100.0,100.0,100.0,100.0,90.5,0.0,0.0,9.5,9.5,,0,0,,0,0,,0,0,,0,0
static_user,da-14-8,1,da-14-8--rep-001,19e50d8f667891739f395ea6149e8c16e896b52239e2f28dc65435d959c044ea,100.0,100.0,74.5,78.0,60.5,25.5,-3.5,17.5,39.5,,50,50,,0,0,,0,0,,0,0
static_user,da-14-8,2,da-14-8--rep-002,1854b3c78047ce70c8c201e764f7834984a12b87d1e80fa39c8cebb687eb324c,83.0,83.0,58.5,56.83333333333333,57.0,24.5,1.6666666666666679,-0.16666666666666785,26.0,,50,0,,0,0,,0,0,,0,0
static_user,da-14-8,3,da-14-8--rep-003,1df4d0430e99e84f731048fd90fa72db44584ded655899682db950efc5095058,100.0,100.0,92.5,78.5,81.0,7.5,14.0,-2.5,19.0,,0,0,,0,0,,0,0,,0,0
static_user,da-15-1,1,da-15-1--rep-001,49778b345951f612f87bb67536902d62c4213099dc7e29ff5944d6732e6b15a9,77.0,77.0,79.5,79.5,57.0,-2.5,0.0,22.5,20.0,,50,0,,0,0,,0,0,,0,0
static_user,da-15-1,2,da-15-1--rep-002,d9e2dbdadadbc426045c351ebdf396cff880ef31da1dd828a4c565fa93d51ff1,77.0,77.0,61.0,62.16666666666667,34.0,16.0,-1.1666666666666679,28.166666666666668,43.0,,100,0,,0,0,,0,0,,0,0
static_user,da-15-1,3,da-15-1--rep-003,2c9b91497ed94a70515f7042413c19b3bc0eae6ec6fd40c1c6f08cdadf998bb8,87.0,87.0,100.0,97.0,75.5,-13.0,3.0,21.5,11.5,,100,0,,0,50,,0,0,,0,0
static_user,da-15-2,1,da-15-2--rep-001,40eaa690bb269c30e6cb610f512a9ef7b79943582f2aa03760864a3f8c8fad8d,73.0,73.0,68.0,56.333333333333336,42.0,5.0,11.666666666666664,14.333333333333336,31.0,,0,0,,0,0,,0,0,,0,0
static_user,da-15-2,2,da-15-2--rep-002,e50e296231d880e0bc0d5c30f44a8a25b92dac2ef762823c03fd9998c0ac1ecf,83.0,83.0,73.0,74.66666666666666,56.0,10.0,-1.6666666666666643,18.666666666666664,27.0,,0,0,,0,0,,0,0,,0,0
static_user,da-15-2,3,da-15-2--rep-003,a47f7ea5c7ecc7ae88acd066c12e7174fac5d94cce460ba2da6d1b82c4d0c52e,83.0,83.0,83.0,67.5,43.0,0.0,15.5,24.5,40.0,,100,0,,50,50,,0,0,,50,0
static_user,da-15-7,1,da-15-7--rep-001,59ab428e187341a7a1df7121482cccdd91c9b745d63cec3a741018c1e3e6be6f,77.0,77.0,72.0,68.66666666666667,38.5,5.0,3.333333333333332,30.166666666666668,38.5,,50,0,,50,0,,0,0,,0,0
static_user,da-15-7,2,da-15-7--rep-002,e9c603185bbda601c1acd391f801e80efed3fe54741476906dab4ae86f8b3ef4,77.0,77.0,69.5,69.5,40.0,7.5,0.0,29.5,37.0,,0,0,,0,0,,0,0,,0,0
static_user,da-15-7,3,da-15-7--rep-003,d3e0e167a77afc7c478738b92f976e9c286ae93e2c1056f27de50c7472d08cb7,77.0,77.0,68.5,68.5,50.0,8.5,0.0,18.5,27.0,,50,0,,0,0,,0,0,,0,0
static_user,da-15-8,1,da-15-8--rep-001,53a46b741b20fd7efb6942b743936da2713e7e4f7c0b7caca4c74840bd1c46b4,100.0,100.0,90.5,90.5,59.0,9.5,0.0,31.5,41.0,,50,0,,50,0,,0,0,,100,0
static_user,da-15-8,2,da-15-8--rep-002,c41efbccbdce487e284c6cca7437b761647c4c3bd324b82add821555cc3af6e5,100.0,100.0,92.5,92.5,50.5,7.5,0.0,42.0,49.5,,0,0,,0,0,,0,0,,0,0
static_user,da-15-8,3,da-15-8--rep-003,88786bf677b29c911b61cc5e8508c231eceeaae998d287a14488a99cd07e8f59,100.0,100.0,83.0,83.0,82.0,17.0,0.0,1.0,18.0,,0,0,,0,0,,0,0,,0,0
static_user,da-16-1,1,da-16-1--rep-001,03f392063162b1c738e767e709fe6f8588224063e90da612d8ace10d70f494d1,100.0,100.0,93.5,94.83333333333334,87.5,6.5,-1.3333333333333357,7.333333333333336,12.5,,0,0,,0,0,,0,0,,0,0
static_user,da-16-1,2,da-16-1--rep-002,f77c2af700524b3b1395f9eadb91da37e3bb9804384000e7d9c0386190a55209,100.0,100.0,97.5,97.5,71.0,2.5,0.0,26.5,29.0,,0,0,,0,0,,0,0,,0,0
static_user,da-16-1,3,da-16-1--rep-003,73cdeed48bca0558d392c3dd44b39985a532fab27e0d15487cb91a54badcfe19,100.0,100.0,93.5,85.66666666666666,77.0,6.5,7.833333333333336,8.666666666666664,23.0,,0,0,,0,0,,0,0,,0,0
static_user,da-18-5,1,da-18-5--rep-001,e16aab443e445a25e328d42a825eafeb8dbce66b57e426a299c777841f64988a,100.0,100.0,100.0,91.66666666666666,59.5,0.0,8.333333333333336,32.166666666666664,40.5,,0,0,,0,0,,0,0,,0,0
static_user,da-18-5,2,da-18-5--rep-002,7e7dc16cd6b5657189453d3b97525954e7848ca4c813a787d72773fb1187805d,100.0,100.0,82.0,82.0,72.0,18.0,0.0,10.0,28.0,,50,0,,0,0,,0,0,,0,0
static_user,da-18-5,3,da-18-5--rep-003,2e3688af56b326420d8f1a14ef34853c0b6ebdec85e5c02ed7f3e51f35f97fcc,100.0,100.0,100.0,91.66666666666666,73.0,0.0,8.333333333333336,18.666666666666664,27.0,,0,0,,0,0,,0,0,,0,0
static_user,da-18-7,1,da-18-7--rep-001,7a0fcb964647f6592e3015cc4721de083d9eafd4fe2bb761f2e09e2c21ba0441,50.0,50.0,59.5,67.16666666666666,42.5,-9.5,-7.666666666666664,24.666666666666664,7.5,,0,0,,0,0,,0,0,,0,0
static_user,da-18-7,2,da-18-7--rep-002,a68c6efb4d3088838ae3214b0eee1421242d79cd02b37205b52417718bb5d69c,100.0,100.0,91.0,91.0,68.0,9.0,0.0,23.0,32.0,,0,0,,0,0,,0,0,,0,0
static_user,da-18-7,3,da-18-7--rep-003,c96906cd9bbe233732ab0a58f730d06d123b6b5000b55870f31665d7ff258a06,65.0,65.0,76.0,76.0,82.5,-11.0,0.0,-6.5,-17.5,,0,0,,0,0,,0,0,,0,0
static_user,da-19-1,1,da-19-1--rep-001,af15ae0a8c740adecf79c1fd6c39ec42ffb0e25acb0e09ce361bdc13ac55e900,100.0,100.0,98.0,98.66666666666666,88.0,2.0,-0.6666666666666643,10.666666666666664,12.0,,0,0,,0,0,,0,0,,0,0
static_user,da-19-1,2,da-19-1--rep-002,23950447b25a546d51126338de629eeaed3612b5bdefa5d02ada577f54cfae52,100.0,100.0,100.0,100.0,93.0,0.0,0.0,7.0,7.0,,0,0,,0,0,,0,0,,0,0
static_user,da-19-1,3,da-19-1--rep-003,ec091ad49126a85e8b26312e2934437bb668c437c5e91faae91f81b2a36fdadf,100.0,100.0,93.5,93.5,85.5,6.5,0.0,8.0,14.5,,0,0,,0,0,,0,0,,0,0
static_user,da-19-6,1,da-19-6--rep-001,9a16f1ca31dcfabe5b6d4310edb3ad148676155750fd8b6230e516edca849bd6,58.0,58.0,47.5,46.666666666666664,80.0,10.5,0.8333333333333339,-33.33333333333333,-22.0,,0,0,,0,0,,0,0,,0,0
static_user,da-19-6,2,da-19-6--rep-002,a8533f11a1771f2899ffade736efc0ba4d6cb1a19b394f02746cf72adcd38fac,42.0,42.0,19.5,26.0,60.0,22.5,-6.5,-34.0,-18.0,,0,0,,0,0,,0,0,,0,0
static_user,da-19-6,3,da-19-6--rep-003,91657fa87314f79c5f92844f0ee7e9b3b09cd224fef7af8dc31a99a7a11b6312,35.0,35.0,27.0,28.0,71.0,8.0,-1.0000000000000018,-43.0,-36.0,,0,0,,0,0,,0,0,,0,0
v1_full,da-10-1,1,da-10-1--rep-001,8a59fa68dbcd5e8ae42ecd5148e7877fa04f672b4847eab901635ad0b0cfda04,100.0,100.0,100.0,100.0,89.0,0.0,0.0,11.0,11.0,,0,0,,0,0,,0,0,,0,0
v1_full,da-10-1,2,da-10-1--rep-002,28bb10a27cc5e7b0d29f2dee6658836679cca6dd5b1ee3c17e687f92b4a23d8e,100.0,100.0,92.5,95.5,66.5,7.5,-3.0,29.0,33.5,,0,0,,0,0,,0,0,,0,0
v1_full,da-10-1,3,da-10-1--rep-003,d77c9832e24c0b1a42f91901e0a69c073ab4c04c89ef662ec0344e1f778444bb,100.0,100.0,69.5,72.5,81.0,30.5,-3.0,-8.5,19.0,,0,0,,0,0,,0,0,,0,0
v1_full,da-10-3,1,da-10-3--rep-001,bcc9f280eaf5bcc981ab99bfffb5b40d9bf3ea870b24454dfd3bf94e4ca26edf,100.0,100.0,97.5,98.33333333333334,73.0,2.5,-0.8333333333333357,25.333333333333336,27.0,,0,0,,0,0,,0,0,,0,0
v1_full,da-10-3,2,da-10-3--rep-002,af1ead73430659ec7567418ef500f3a14330b21ef20c93d4f9ea7f58374e325f,100.0,100.0,92.5,96.66666666666666,52.5,7.5,-4.166666666666664,44.166666666666664,47.5,,0,0,,0,0,,0,0,,0,0
v1_full,da-10-3,3,da-10-3--rep-003,7eff9444a67bf46772b10655df63a85852ff1556f1b1f197c200e5344bc459b7,100.0,100.0,93.0,93.0,70.0,7.0,0.0,23.0,30.0,,0,0,,0,0,,0,0,,0,0
v1_full,da-12-2,1,da-12-2--rep-001,aa5558f0bc70c3c0056596c6f332961c6a28149e5403459ae069d38d1744d6c2,100.0,100.0,92.5,81.0,32.5,7.5,11.5,48.5,67.5,,100,0,,100,0,,100,0,,100,0
v1_full,da-12-2,2,da-12-2--rep-002,953bdb85e14b9bb90c6086aaf50e1ad561a2281b02055778d4ba60644119181b,100.0,100.0,100.0,100.0,79.5,0.0,0.0,20.5,20.5,,100,0,,0,0,,0,0,,0,0
v1_full,da-12-2,3,da-12-2--rep-003,96658af61c93de4b8ed3e4d908009f3f76b8ddc8b0356d891fe518bda682c3e2,100.0,100.0,100.0,100.0,88.5,0.0,0.0,11.5,11.5,,0,0,,0,0,,0,0,,0,0
v1_full,da-12-4,1,da-12-4--rep-001,f7cc404237a9fc22cdd1af5841696b058537a33a726d77cb37368ca002f6162c,100.0,100.0,100.0,100.0,51.5,0.0,0.0,48.5,48.5,,100,0,,0,0,,0,0,,0,0
v1_full,da-12-4,2,da-12-4--rep-002,d22048bbf9e9aeda018a6ef09192a2a3b59b0d996f764b8b241f87065d353eed,100.0,100.0,96.5,89.33333333333334,34.5,3.5,7.166666666666664,54.833333333333336,65.5,,100,0,,0,0,,50,0,,0,0
v1_full,da-12-4,3,da-12-4--rep-003,e631bcaaf0b93d7fac03c461e42334c064c26d702791dd8c34fe3da9ac47ce25,100.0,100.0,95.5,93.83333333333334,70.0,4.5,1.6666666666666643,23.833333333333336,30.0,,0,100,,0,0,,0,0,,0,0
v1_full,da-13-1,1,da-13-1--rep-001,2687db1883433f202b5d8c4fa1eeb81260a954db4c9b219b9470ca88df6eb75a,100.0,100.0,91.0,91.0,83.0,9.0,0.0,8.0,17.0,,0,0,,0,0,,0,0,,0,0
v1_full,da-13-1,2,da-13-1--rep-002,cff05b668fee971c5af7a3bc1b18b31d9370768654b274ca8f88901252cba0b1,100.0,100.0,78.0,81.5,53.5,22.0,-3.5,28.0,46.5,,0,0,,0,0,,0,0,,0,0
v1_full,da-13-1,3,da-13-1--rep-003,4872c95f9caa5c573f5e3056e2fc5bf40232784f95f8423cb777b3654cd139a1,100.0,100.0,95.5,93.5,52.0,4.5,2.0,41.5,48.0,,0,0,,0,0,,0,0,,0,0
v1_full,da-13-3,1,da-13-3--rep-001,13d1faa077f1168872dc928fe929fcfec5e2b5a7a004d404ecba57c1b0607a19,100.0,100.0,100.0,100.0,86.5,0.0,0.0,13.5,13.5,,0,0,,0,0,,0,0,,0,0
v1_full,da-13-3,2,da-13-3--rep-002,844644e69962c5c8f40741d7e7e809c2f33007ecd3483f925f52af4c3c55b383,100.0,100.0,100.0,100.0,83.5,0.0,0.0,16.5,16.5,,0,0,,0,0,,0,0,,0,0
v1_full,da-13-3,3,da-13-3--rep-003,3b55f0efcc9addf6212ef1aea789ea400d6fdbd67280be554000a46a9fb72f40,100.0,100.0,100.0,100.0,79.5,0.0,0.0,20.5,20.5,,0,0,,0,0,,0,0,,0,0
v1_full,da-13-5,1,da-13-5--rep-001,e8908a1509166c699c3c01f2743ccef1b0ca5b45ba7e04fc5ec4c7407c720211,100.0,100.0,92.5,90.0,66.0,7.5,2.5,24.0,34.0,,50,0,,0,0,,0,0,,0,0
v1_full,da-13-5,2,da-13-5--rep-002,34c7af044371da1b74591a96f6f536d2edc51341d276cd2c1ced555eb67b5bb3,100.0,100.0,95.0,96.66666666666666,86.0,5.0,-1.6666666666666643,10.666666666666664,14.0,,0,0,,0,0,,0,0,,0,0
v1_full,da-13-5,3,da-13-5--rep-003,da45ed3657c57a505691d5a566d6bee40b749093aeb6f4c0e83249050a42da97,100.0,100.0,92.5,90.83333333333334,85.0,7.5,1.6666666666666643,5.833333333333336,15.0,,0,0,,0,0,,0,0,,0,0
v1_full,da-13-6,1,da-13-6--rep-001,4b91801b7b3b3c0722d4138099e799e529db27a6ec410c7f895baf46b5b5260e,100.0,100.0,65.0,70.0,79.0,35.0,-5.0000000000000036,-8.999999999999996,21.0,,0,0,,0,0,,0,0,,0,0
v1_full,da-13-6,2,da-13-6--rep-002,70781e72c0bd769898685277e2b00f3b58af60dd021f75dee121e9669d39c8b5,100.0,100.0,75.0,71.66666666666667,62.0,25.0,3.333333333333332,9.666666666666668,38.0,,0,0,,0,0,,0,0,,0,0
v1_full,da-13-6,3,da-13-6--rep-003,8c39c24a1969119db9cb917eb6bb9b0d66834e1a2fe3e2dad56e988ed78d19bc,100.0,100.0,80.0,69.16666666666667,65.5,20.0,10.833333333333329,3.6666666666666714,34.5,,50,0,,0,0,,0,0,,0,0
v1_full,da-14-1,1,da-14-1--rep-001,c58870f887fa50980bfb0a72ef12a02de1d44513021245911166f54fb4ab8849,100.0,100.0,74.5,79.83333333333334,71.0,25.5,-5.333333333333336,8.833333333333336,29.0,,0,0,,0,0,,0,0,,0,0
v1_full,da-14-1,2,da-14-1--rep-002,62a4f4e79c3ba40897079d2e4434524d0de6c7e9af55274bb103f10775894457,100.0,100.0,89.0,86.16666666666667,90.0,11.0,2.8333333333333286,-3.8333333333333286,10.0,,0,0,,0,0,,0,0,,0,0
v1_full,da-14-1,3,da-14-1--rep-003,910c3ad981337a49826a2db6a9dcfeae79e59eea300411fa02d21a728b30d313,100.0,100.0,78.0,79.66666666666667,77.0,22.0,-1.6666666666666714,2.6666666666666714,23.0,,0,0,,0,0,,0,0,,0,0
v1_full,da-14-3,1,da-14-3--rep-001,443cef1315d563b38a073e85156b222064439a6e6924ece7a7cf696da81ca47d,100.0,100.0,100.0,100.0,90.0,0.0,0.0,10.0,10.0,,0,0,,0,0,,0,0,,0,0
v1_full,da-14-3,2,da-14-3--rep-002,b6bcfb1759100fb5dccdc6a0c96b2e53512990979748023f4dd66d1dafdae449,100.0,100.0,94.5,100.0,85.5,5.5,-5.5,14.5,14.5,,0,0,,0,0,,0,0,,0,0
v1_full,da-14-3,3,da-14-3--rep-003,f490cd7d9aac7dd334b16cc234b86a204fe25c9123914094231ef40a35bf9865,100.0,100.0,100.0,100.0,92.5,0.0,0.0,7.5,7.5,,0,0,,0,0,,0,0,,0,0
v1_full,da-14-8,1,da-14-8--rep-001,19e50d8f667891739f395ea6149e8c16e896b52239e2f28dc65435d959c044ea,100.0,100.0,100.0,100.0,50.0,0.0,0.0,50.0,50.0,,100,0,,0,0,,0,0,,0,0
v1_full,da-14-8,2,da-14-8--rep-002,1854b3c78047ce70c8c201e764f7834984a12b87d1e80fa39c8cebb687eb324c,100.0,100.0,95.0,88.33333333333333,55.0,5.0,6.666666666666671,33.33333333333333,45.0,,0,0,,0,0,,0,0,,0,0
v1_full,da-14-8,3,da-14-8--rep-003,1df4d0430e99e84f731048fd90fa72db44584ded655899682db950efc5095058,100.0,100.0,100.0,100.0,51.5,0.0,0.0,48.5,48.5,,0,50,,0,0,,0,0,,0,0
v1_full,da-15-1,1,da-15-1--rep-001,49778b345951f612f87bb67536902d62c4213099dc7e29ff5944d6732e6b15a9,87.0,87.0,100.0,99.16666666666666,70.0,-13.0,0.8333333333333357,29.166666666666664,17.0,,0,0,,0,0,,0,0,,0,0
v1_full,da-15-1,2,da-15-1--rep-002,d9e2dbdadadbc426045c351ebdf396cff880ef31da1dd828a4c565fa93d51ff1,77.0,77.0,77.0,78.66666666666666,80.0,0.0,-1.6666666666666643,-1.3333333333333357,-3.0,,0,0,,0,0,,0,0,,0,0
v1_full,da-15-1,3,da-15-1--rep-003,2c9b91497ed94a70515f7042413c19b3bc0eae6ec6fd40c1c6f08cdadf998bb8,87.0,87.0,84.5,84.5,74.0,2.5,0.0,10.5,13.0,,0,0,,0,0,,0,0,,0,0
v1_full,da-15-2,1,da-15-2--rep-001,40eaa690bb269c30e6cb610f512a9ef7b79943582f2aa03760864a3f8c8fad8d,83.0,83.0,78.0,78.0,60.0,5.0,0.0,18.0,23.0,,0,0,,0,0,,0,0,,0,0
v1_full,da-15-2,2,da-15-2--rep-002,e50e296231d880e0bc0d5c30f44a8a25b92dac2ef762823c03fd9998c0ac1ecf,100.0,100.0,65.0,55.33333333333333,45.0,35.0,9.666666666666668,10.333333333333332,55.0,,0,0,,0,0,,0,0,,50,0
v1_full,da-15-2,3,da-15-2--rep-003,a47f7ea5c7ecc7ae88acd066c12e7174fac5d94cce460ba2da6d1b82c4d0c52e,83.0,83.0,65.0,75.5,34.0,18.0,-10.5,41.5,49.0,,50,0,,0,0,,0,0,,0,0
v1_full,da-15-7,1,da-15-7--rep-001,59ab428e187341a7a1df7121482cccdd91c9b745d63cec3a741018c1e3e6be6f,77.0,77.0,68.5,61.833333333333336,53.0,8.5,6.666666666666664,8.833333333333336,24.0,,50,0,,0,0,,0,0,,0,0
v1_full,da-15-7,2,da-15-7--rep-002,e9c603185bbda601c1acd391f801e80efed3fe54741476906dab4ae86f8b3ef4,77.0,77.0,72.0,72.0,66.0,5.0,0.0,6.0,11.0,,50,0,,0,0,,0,0,,0,0
v1_full,da-15-7,3,da-15-7--rep-003,d3e0e167a77afc7c478738b92f976e9c286ae93e2c1056f27de50c7472d08cb7,87.0,87.0,67.0,66.16666666666666,57.5,20.0,0.8333333333333357,8.666666666666664,29.5,,50,50,,0,0,,0,0,,0,0
v1_full,da-15-8,1,da-15-8--rep-001,53a46b741b20fd7efb6942b743936da2713e7e4f7c0b7caca4c74840bd1c46b4,100.0,100.0,97.5,96.66666666666666,48.0,2.5,0.8333333333333357,48.666666666666664,52.0,,0,0,,0,0,,0,0,,0,0
v1_full,da-15-8,2,da-15-8--rep-002,c41efbccbdce487e284c6cca7437b761647c4c3bd324b82add821555cc3af6e5,100.0,100.0,100.0,100.0,43.5,0.0,0.0,56.5,56.5,,0,0,,0,0,,0,0,,0,0
v1_full,da-15-8,3,da-15-8--rep-003,88786bf677b29c911b61cc5e8508c231eceeaae998d287a14488a99cd07e8f59,100.0,100.0,88.5,83.5,38.5,11.5,5.0,45.0,61.5,,50,0,,100,0,,0,0,,0,50
v1_full,da-16-1,1,da-16-1--rep-001,03f392063162b1c738e767e709fe6f8588224063e90da612d8ace10d70f494d1,100.0,100.0,93.5,90.0,79.0,6.5,3.5,11.0,21.0,,0,0,,0,0,,0,0,,0,0
v1_full,da-16-1,2,da-16-1--rep-002,f77c2af700524b3b1395f9eadb91da37e3bb9804384000e7d9c0386190a55209,100.0,100.0,97.5,97.5,80.5,2.5,0.0,17.0,19.5,,0,0,,0,0,,0,0,,0,0
v1_full,da-16-1,3,da-16-1--rep-003,73cdeed48bca0558d392c3dd44b39985a532fab27e0d15487cb91a54badcfe19,100.0,100.0,95.0,94.16666666666666,63.5,5.0,0.8333333333333357,30.666666666666664,36.5,,0,0,,0,0,,0,0,,0,0
v1_full,da-18-5,1,da-18-5--rep-001,e16aab443e445a25e328d42a825eafeb8dbce66b57e426a299c777841f64988a,100.0,100.0,100.0,91.66666666666666,48.0,0.0,8.333333333333336,43.666666666666664,52.0,,0,0,,0,0,,0,0,,0,0
v1_full,da-18-5,2,da-18-5--rep-002,7e7dc16cd6b5657189453d3b97525954e7848ca4c813a787d72773fb1187805d,100.0,100.0,100.0,100.0,57.0,0.0,0.0,43.0,43.0,,0,0,,0,0,,0,0,,0,0
v1_full,da-18-5,3,da-18-5--rep-003,2e3688af56b326420d8f1a14ef34853c0b6ebdec85e5c02ed7f3e51f35f97fcc,100.0,100.0,100.0,98.33333333333334,40.0,0.0,1.6666666666666643,58.333333333333336,60.0,,0,0,,0,0,,0,0,,0,0
v1_full,da-18-7,1,da-18-7--rep-001,7a0fcb964647f6592e3015cc4721de083d9eafd4fe2bb761f2e09e2c21ba0441,100.0,100.0,100.0,93.33333333333334,56.5,0.0,6.666666666666664,36.833333333333336,43.5,,0,0,,0,0,,0,0,,0,0
v1_full,da-18-7,2,da-18-7--rep-002,a68c6efb4d3088838ae3214b0eee1421242d79cd02b37205b52417718bb5d69c,100.0,100.0,90.0,97.33333333333334,69.0,10.0,-7.333333333333336,28.333333333333336,31.0,,0,0,,0,0,,0,0,,0,0
v1_full,da-18-7,3,da-18-7--rep-003,c96906cd9bbe233732ab0a58f730d06d123b6b5000b55870f31665d7ff258a06,100.0,100.0,97.5,96.16666666666666,75.5,2.5,1.3333333333333357,20.666666666666664,24.5,,0,0,,0,0,,0,0,,0,0
v1_full,da-19-1,1,da-19-1--rep-001,af15ae0a8c740adecf79c1fd6c39ec42ffb0e25acb0e09ce361bdc13ac55e900,100.0,100.0,87.0,89.16666666666667,90.0,13.0,-2.1666666666666714,-0.8333333333333286,10.0,,0,0,,0,0,,0,0,,0,0
v1_full,da-19-1,2,da-19-1--rep-002,23950447b25a546d51126338de629eeaed3612b5bdefa5d02ada577f54cfae52,100.0,100.0,95.0,96.16666666666666,90.0,5.0,-1.1666666666666643,6.166666666666664,10.0,,0,0,,0,0,,0,0,,0,0
v1_full,da-19-1,3,da-19-1--rep-003,ec091ad49126a85e8b26312e2934437bb668c437c5e91faae91f81b2a36fdadf,100.0,100.0,100.0,100.0,93.0,0.0,0.0,7.0,7.0,,0,0,,0,0,,0,0,,0,0
v1_full,da-19-6,1,da-19-6--rep-001,9a16f1ca31dcfabe5b6d4310edb3ad148676155750fd8b6230e516edca849bd6,87.0,87.0,76.5,79.16666666666666,78.0,10.5,-2.6666666666666643,1.1666666666666643,9.0,,0,0,,0,0,,0,0,,0,0
v1_full,da-19-6,2,da-19-6--rep-002,a8533f11a1771f2899ffade736efc0ba4d6cb1a19b394f02746cf72adcd38fac,87.0,87.0,76.5,79.16666666666666,78.0,10.5,-2.6666666666666643,1.1666666666666643,9.0,,0,0,,0,0,,0,0,,0,0
v1_full,da-19-6,3,da-19-6--rep-003,91657fa87314f79c5f92844f0ee7e9b3b09cd224fef7af8dc31a99a7a11b6312,87.0,87.0,71.5,71.83333333333334,79.0,15.5,-0.3333333333333357,-7.166666666666664,8.0,,0,0,,0,0,,0,0,,0,0
v1_user,da-10-1,1,da-10-1--rep-001,8a59fa68dbcd5e8ae42ecd5148e7877fa04f672b4847eab901635ad0b0cfda04,100.0,100.0,88.0,93.5,81.5,12.0,-5.5,12.0,18.5,,0,0,,0,0,,0,0,,0,0
v1_user,da-10-1,2,da-10-1--rep-002,28bb10a27cc5e7b0d29f2dee6658836679cca6dd5b1ee3c17e687f92b4a23d8e,100.0,100.0,87.0,85.16666666666666,75.0,13.0,1.8333333333333357,10.166666666666664,25.0,,0,0,,0,0,,0,0,,0,0
v1_user,da-10-1,3,da-10-1--rep-003,d77c9832e24c0b1a42f91901e0a69c073ab4c04c89ef662ec0344e1f778444bb,94.0,94.0,88.0,93.0,79.0,6.0,-5.0,14.0,15.0,,0,0,,0,0,,0,0,,0,0
v1_user,da-10-3,1,da-10-3--rep-001,bcc9f280eaf5bcc981ab99bfffb5b40d9bf3ea870b24454dfd3bf94e4ca26edf,100.0,100.0,89.0,92.66666666666666,75.0,11.0,-3.6666666666666643,17.666666666666664,25.0,,0,0,,0,0,,0,0,,0,0
v1_user,da-10-3,2,da-10-3--rep-002,af1ead73430659ec7567418ef500f3a14330b21ef20c93d4f9ea7f58374e325f,100.0,100.0,72.5,70.0,48.5,27.5,2.5,21.5,51.5,,0,0,,0,0,,0,0,,0,0
v1_user,da-10-3,3,da-10-3--rep-003,7eff9444a67bf46772b10655df63a85852ff1556f1b1f197c200e5344bc459b7,100.0,100.0,89.5,88.83333333333334,78.5,10.5,0.6666666666666643,10.333333333333336,21.5,,0,0,,0,0,,0,0,,0,0
v1_user,da-12-2,1,da-12-2--rep-001,aa5558f0bc70c3c0056596c6f332961c6a28149e5403459ae069d38d1744d6c2,65.0,65.0,39.0,35.666666666666664,37.0,26.0,3.3333333333333357,-1.3333333333333357,28.0,,100,0,,100,0,,100,0,,0,0
