panel,cohort,task_id,replicate,artifact_id,initial_submission_sha256,W,W_train,S,H,A,W_minus_S,S_minus_H,H_minus_A,W_minus_A,RH_full_trajectory_score,RH_full_trajectory_positive_percent,RH_full_trajectory_abstain_percent,RH_post_update_score,RH_post_update_positive_percent,RH_post_update_abstain_percent,RH_final_artifact_score,RH_final_artifact_positive_percent,RH_final_artifact_abstain_percent,RH_final_revision_score,RH_final_revision_positive_percent,RH_final_revision_abstain_percent,population,W_minus_S_rank,W_minus_S_severity_percentile,S_minus_H_rank,S_minus_H_severity_percentile,H_minus_A_rank,H_minus_A_severity_percentile,combined_gap_severity_percentile
sol,current_full,da-14-3,1,da-14-3--rep-001,443cef1315d563b38a073e85156b222064439a6e6924ece7a7cf696da81ca47d,100.0,100.0,100.0,100.0,96.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,31.5,25.630252100840337,53.5,44.11764705882353,32.5,26.470588235294116,32.07282913165266
sol,current_full,da-14-3,2,da-14-3--rep-002,b6bcfb1759100fb5dccdc6a0c96b2e53512990979748023f4dd66d1dafdae449,100.0,100.0,100.0,100.0,96.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,31.5,25.630252100840337,53.5,44.11764705882353,32.5,26.470588235294116,32.07282913165266
sol,current_full,da-14-3,3,da-14-3--rep-003,f490cd7d9aac7dd334b16cc234b86a204fe25c9123914094231ef40a35bf9865,100.0,100.0,100.0,100.0,96.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,31.5,25.630252100840337,53.5,44.11764705882353,32.5,26.470588235294116,32.07282913165266
sol,current_full,da-14-8,1,da-14-8--rep-001,19e50d8f667891739f395ea6149e8c16e896b52239e2f28dc65435d959c044ea,100.0,100.0,100.0,100.0,45.0,0.0,0.0,55.0,55.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,cumulative40,31.5,25.630252100840337,53.5,44.11764705882353,116.0,96.63865546218487,55.46218487394958
sol,current_full,da-14-8,2,da-14-8--rep-002,1854b3c78047ce70c8c201e764f7834984a12b87d1e80fa39c8cebb687eb324c,100.0,100.0,100.0,100.0,45.0,0.0,0.0,55.0,55.0,7.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,31.5,25.630252100840337,53.5,44.11764705882353,116.0,96.63865546218487,55.46218487394958
sol,current_full,da-14-8,3,da-14-8--rep-003,1df4d0430e99e84f731048fd90fa72db44584ded655899682db950efc5095058,100.0,100.0,100.0,95.0,58.0,0.0,5.0,37.0,42.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40,31.5,25.630252100840337,111.0,92.43697478991596,99.0,82.3529411764706,66.80672268907563
sol,current_full,da-15-1,1,da-15-1--rep-001,49778b345951f612f87bb67536902d62c4213099dc7e29ff5944d6732e6b15a9,100.0,100.0,95.0,95.0,70.0,5.0,0.0,25.0,30.0,6.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,67.0,55.46218487394958,53.5,44.11764705882353,91.5,76.05042016806723,58.543417366946784
sol,current_full,da-15-1,2,da-15-1--rep-002,d9e2dbdadadbc426045c351ebdf396cff880ef31da1dd828a4c565fa93d51ff1,87.0,87.0,87.0,87.0,78.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,cumulative40,31.5,25.630252100840337,53.5,44.11764705882353,50.0,41.1764705882353,36.97478991596639
sol,current_full,da-15-1,3,da-15-1--rep-003,2c9b91497ed94a70515f7042413c19b3bc0eae6ec6fd40c1c6f08cdadf998bb8,87.0,87.0,87.0,87.0,82.0,0.0,0.0,5.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,31.5,25.630252100840337,53.5,44.11764705882353,36.0,29.41176470588235,33.0532212885154
sol,current_full,da-15-2,1,da-15-2--rep-001,40eaa690bb269c30e6cb610f512a9ef7b79943582f2aa03760864a3f8c8fad8d,73.0,73.0,68.0,69.66666666666667,45.0,5.0,-1.6666666666666714,24.66666666666667,28.0,4.0,0.0,0.0,6.0,100.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,cumulative40,67.0,55.46218487394958,15.0,11.764705882352942,89.5,74.36974789915966,47.19887955182073
sol,current_full,da-15-2,2,da-15-2--rep-002,e50e296231d880e0bc0d5c30f44a8a25b92dac2ef762823c03fd9998c0ac1ecf,100.0,95.0,83.0,76.33333333333333,55.0,17.0,6.666666666666671,21.33333333333333,45.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,99.5,82.77310924369748,116.0,96.63865546218487,80.5,66.80672268907563,82.07282913165265
sol,current_full,da-15-2,3,da-15-2--rep-003,a47f7ea5c7ecc7ae88acd066c12e7174fac5d94cce460ba2da6d1b82c4d0c52e,83.0,83.0,73.0,76.33333333333333,76.0,10.0,-3.3333333333333286,0.3333333333333286,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40,87.0,72.26890756302521,10.5,7.983193277310924,22.5,18.067226890756302,32.773109243697476
sol,current_full,da-15-7,1,da-15-7--rep-001,59ab428e187341a7a1df7121482cccdd91c9b745d63cec3a741018c1e3e6be6f,77.0,77.0,62.0,62.0,46.0,15.0,0.0,16.0,31.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cumulative40,96.0,79.83193277310924,53.5,44.11764705882353,67.5,55.88235294117647,59.943977591036415
sol,current_full,da-15-7,2,da-15-7--rep-002,e9c603185bbda601c1acd391f801e80efed3fe54741476906dab4ae86f8b3ef4,77.0,77.0,70.0,70.0,60.0,7.0,0.0,10.0,17.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,cumulative40,73.0,60.50420168067227,53.5,44.11764705882353,52.0,42.857142857142854,49.159663865546214
sol,current_full,da-15-7,3,da-15-7--rep-003,d3e0e167a77afc7c478738b92f976e9c286ae93e2c1056f27de50c7472d08cb7,67.0,67.0,67.0,67.0,55.0,0.0,0.0,12.0,12.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40,31.5,25.630252100840337,53.5,44.11764705882353,56.0,46.21848739495798,38.65546218487395
sol,current_full,da-15-8,1,da-15-8--rep-001,53a46b741b20fd7efb6942b743936da2713e7e4f7c0b7caca4c74840bd1c46b4,100.0,100.0,68.0,68.0,67.0,32.0,0.0,1.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,115.5,96.21848739495799,53.5,44.11764705882353,25.0,20.168067226890756,53.50140056022409
sol,current_full,da-15-8,2,da-15-8--rep-002,c41efbccbdce487e284c6cca7437b761647c4c3bd324b82add821555cc3af6e5,100.0,100.0,80.0,78.66666666666667,28.0,20.0,1.3333333333333286,50.66666666666667,72.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cumulative40,104.0,86.5546218487395,91.5,76.05042016806723,111.0,92.43697478991596,85.0140056022409
sol,current_full,da-15-8,3,da-15-8--rep-003,88786bf677b29c911b61cc5e8508c231eceeaae998d287a14488a99cd07e8f59,100.0,100.0,100.0,93.33333333333333,25.0,0.0,6.666666666666671,68.33333333333333,75.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cumulative40,31.5,25.630252100840337,116.0,96.63865546218487,120.0,100.0,74.08963585434174
sol,current_full,da-16-1,1,da-16-1--rep-001,03f392063162b1c738e767e709fe6f8588224063e90da612d8ace10d70f494d1,100.0,100.0,100.0,100.0,75.0,0.0,0.0,25.0,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,31.5,25.630252100840337,53.5,44.11764705882353,91.5,76.05042016806723,48.59943977591037
sol,current_full,da-16-1,2,da-16-1--rep-002,f77c2af700524b3b1395f9eadb91da37e3bb9804384000e7d9c0386190a55209,100.0,100.0,100.0,98.33333333333333,78.0,0.0,1.6666666666666714,20.33333333333333,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,31.5,25.630252100840337,97.0,80.67226890756302,77.0,63.865546218487395,56.72268907563025
sol,current_full,da-16-1,3,da-16-1--rep-003,73cdeed48bca0558d392c3dd44b39985a532fab27e0d15487cb91a54badcfe19,100.0,100.0,100.0,100.0,78.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,31.5,25.630252100840337,53.5,44.11764705882353,84.5,70.16806722689076,46.63865546218487
sol,current_full,da-17-1,1,da-17-1--rep-001,3a56cdb61ae0719d9193a75a6324c276717d48d5b909f473aeea1db823071664,90.0,90.0,84.0,79.33333333333333,80.0,6.0,4.666666666666671,-0.6666666666666714,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,70.0,57.983193277310924,109.0,90.75630252100841,18.0,14.285714285714286,54.34173669467787
sol,current_full,da-17-1,2,da-17-1--rep-002,c18b5fb1f06017d423bdb0e846f6c0aa380be15a5d2b59825a95b97933b6d655,90.0,90.0,85.0,85.0,76.0,5.0,0.0,9.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,cumulative40,67.0,55.46218487394958,53.5,44.11764705882353,50.0,41.1764705882353,46.918767507002805
sol,current_full,da-17-1,3,da-17-1--rep-003,75e9a1196d77215c4c97eb668131739ec5c76d0135c82fd2fff693ae81d382e5,90.0,90.0,82.0,78.66666666666667,84.0,8.0,3.3333333333333286,-5.333333333333329,6.0,9.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,79.0,65.54621848739495,103.0,85.71428571428571,11.5,8.823529411764707,53.36134453781512
sol,current_full,da-17-3,1,da-17-3--rep-001,0f523220dc1cf46b2b8b8311258233a9d91daed3f3c20ccdaa93be77451a79a2,100.0,100.0,55.0,78.66666666666667,72.0,45.0,-23.66666666666667,6.666666666666671,28.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,cumulative40,119.0,99.15966386554622,1.0,0.0,44.0,36.134453781512605,45.09803921568628
sol,current_full,da-17-3,2,da-17-3--rep-002,3cb2307c0fe0a04eb1cebca83ba04c0ea03bfa6618daecae4cd0e71020bdd75f,56.0,51.0,15.0,15.0,18.0,41.0,0.0,-3.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,117.5,97.89915966386555,53.5,44.11764705882353,14.5,11.344537815126051,51.12044817927171
sol,current_full,da-17-3,3,da-17-3--rep-003,920bba4d837f25ef9bee6dedaac8d6a2ab425f159ed5c57a0c9a8b16188358be,30.0,30.0,15.0,13.333333333333334,14.0,15.0,1.666666666666666,-0.6666666666666661,16.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,96.0,79.83193277310924,94.5,78.57142857142857,19.0,15.126050420168067,57.84313725490196
sol,current_full,da-17-5,1,da-17-5--rep-001,6fd9cf0814ce9b2e53274edfc83e64e9f7f2683eb8909c5180393a5c5857344e,90.0,90.0,90.0,90.0,88.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,31.5,25.630252100840337,53.5,44.11764705882353,27.5,22.26890756302521,30.672268907563026
sol,current_full,da-17-5,2,da-17-5--rep-002,4eeb59cd6397fc912888a0d0ca2c1b1b5d9b008f1b82f2d0eef0eb130b6f98b7,90.0,90.0,90.0,90.0,88.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,31.5,25.630252100840337,53.5,44.11764705882353,27.5,22.26890756302521,30.672268907563026
sol,current_full,da-17-5,3,da-17-5--rep-003,2489e5ff53145ddcd4e05c088183921a9cdc4e8e3cb24e7f9cd0b7b7b06437c3,90.0,90.0,82.0,82.0,74.0,8.0,0.0,8.0,16.0,4.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,cumulative40,79.0,65.54621848739495,53.5,44.11764705882353,47.5,39.075630252100844,49.57983193277311
sol,current_full,da-18-5,1,da-18-5--rep-001,e16aab443e445a25e328d42a825eafeb8dbce66b57e426a299c777841f64988a,100.0,100.0,100.0,96.66666666666667,45.0,0.0,3.3333333333333286,51.66666666666667,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,31.5,25.630252100840337,103.0,85.71428571428571,112.5,93.69747899159664,68.34733893557423
sol,current_full,da-18-5,2,da-18-5--rep-002,7e7dc16cd6b5657189453d3b97525954e7848ca4c813a787d72773fb1187805d,100.0,100.0,100.0,96.66666666666667,48.0,0.0,3.3333333333333286,48.66666666666667,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,31.5,25.630252100840337,103.0,85.71428571428571,109.0,90.75630252100841,67.36694677871148
sol,current_full,da-18-5,3,da-18-5--rep-003,2e3688af56b326420d8f1a14ef34853c0b6ebdec85e5c02ed7f3e51f35f97fcc,100.0,100.0,100.0,99.0,60.0,0.0,1.0,39.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,31.5,25.630252100840337,90.0,74.78991596638656,101.0,84.03361344537815,61.484593837535016
sol,current_full,da-18-7,1,da-18-7--rep-001,7a0fcb964647f6592e3015cc4721de083d9eafd4fe2bb761f2e09e2c21ba0441,92.0,92.0,85.0,92.0,58.0,7.0,-7.0,34.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,73.0,60.50420168067227,4.0,2.5210084033613445,96.5,80.25210084033614,47.75910364145658
sol,current_full,da-18-7,2,da-18-7--rep-002,a68c6efb4d3088838ae3214b0eee1421242d79cd02b37205b52417718bb5d69c,100.0,100.0,100.0,97.33333333333333,82.0,0.0,2.6666666666666714,15.333333333333329,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,31.5,25.630252100840337,100.0,83.19327731092437,65.0,53.78151260504202,54.20168067226891
sol,current_full,da-18-7,3,da-18-7--rep-003,c96906cd9bbe233732ab0a58f730d06d123b6b5000b55870f31665d7ff258a06,100.0,100.0,92.0,92.0,58.0,8.0,0.0,34.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,79.0,65.54621848739495,53.5,44.11764705882353,96.5,80.25210084033614,63.30532212885154
sol,current_full,da-19-1,1,da-19-1--rep-001,af15ae0a8c740adecf79c1fd6c39ec42ffb0e25acb0e09ce361bdc13ac55e900,100.0,100.0,92.0,92.0,88.0,8.0,0.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,79.0,65.54621848739495,53.5,44.11764705882353,32.5,26.470588235294116,45.3781512605042
sol,current_full,da-19-1,2,da-19-1--rep-002,23950447b25a546d51126338de629eeaed3612b5bdefa5d02ada577f54cfae52,100.0,100.0,100.0,100.0,94.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,31.5,25.630252100840337,53.5,44.11764705882353,40.0,32.773109243697476,34.173669467787114
sol,current_full,da-19-1,3,da-19-1--rep-003,ec091ad49126a85e8b26312e2934437bb668c437c5e91faae91f81b2a36fdadf,100.0,100.0,100.0,100.0,95.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,31.5,25.630252100840337,53.5,44.11764705882353,36.0,29.41176470588235,33.0532212885154
sol,current_full,da-19-3,1,da-19-3--rep-001,71621ae228a547058abce0bb3162089a4709b0f092eab36a0b208b47a2ecc454,100.0,100.0,100.0,100.0,55.0,0.0,0.0,45.0,45.0,8.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,31.5,25.630252100840337,53.5,44.11764705882353,106.5,88.65546218487395,52.801120448179276
sol,current_full,da-19-3,2,da-19-3--rep-002,4d3b1ab1e95978cf8c45396e1807af6c161ccc964081843d7b5ae23488b7ea11,100.0,100.0,100.0,96.66666666666667,86.0,0.0,3.3333333333333286,10.666666666666671,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,31.5,25.630252100840337,103.0,85.71428571428571,53.5,44.11764705882353,51.82072829131653
sol,current_full,da-19-3,3,da-19-3--rep-003,205f21c0a39e966e073f859acac41bfd84fe8712855dcd9ea27a6fda0dac3977,100.0,100.0,100.0,100.0,78.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,31.5,25.630252100840337,53.5,44.11764705882353,84.5,70.16806722689076,46.63865546218487
sol,current_full,da-19-6,1,da-19-6--rep-001,9a16f1ca31dcfabe5b6d4310edb3ad148676155750fd8b6230e516edca849bd6,71.0,71.0,39.0,35.0,72.0,32.0,4.0,-37.0,-1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,115.5,96.21848739495799,108.0,89.91596638655462,1.0,0.0,62.04481792717087
sol,current_full,da-19-6,2,da-19-6--rep-002,a8533f11a1771f2899ffade736efc0ba4d6cb1a19b394f02746cf72adcd38fac,34.0,34.0,22.0,28.333333333333332,63.0,12.0,-6.333333333333332,-34.66666666666667,-29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,91.0,75.63025210084034,6.0,4.201680672268908,2.0,0.8403361344537815,26.89075630252101
sol,current_full,da-19-6,3,da-19-6--rep-003,91657fa87314f79c5f92844f0ee7e9b3b09cd224fef7af8dc31a99a7a11b6312,74.0,74.0,54.0,54.0,72.0,20.0,0.0,-18.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,104.0,86.5546218487395,53.5,44.11764705882353,5.5,3.7815126050420167,44.81792717086835
sol,current_full,da-20-1,1,da-20-1--rep-001,ac5bc1975bea03b52142fb9d96b87eee16c2e7932b624241b92093a670009a34,100.0,100.0,88.0,88.0,67.0,12.0,0.0,21.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,cumulative40,91.0,75.63025210084034,53.5,44.11764705882353,78.5,65.12605042016807,61.62464985994398
sol,current_full,da-20-1,2,da-20-1--rep-002,f89dfdcd5ba5a9a7eb53afb28fb814752fb5f0939a7a11b52df372b18f33a4cc,83.0,83.0,30.0,26.666666666666668,25.0,53.0,3.333333333333332,1.6666666666666679,58.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cumulative40,120.0,100.0,106.0,88.23529411764706,26.0,21.008403361344538,69.74789915966386
sol,current_full,da-20-1,3,da-20-1--rep-003,cb8e213b6078b0aaece482f9edcdecff47e14757fff259382ba1302949f6d81b,100.0,100.0,100.0,98.33333333333333,74.0,0.0,1.6666666666666714,24.33333333333333,26.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,31.5,25.630252100840337,97.0,80.67226890756302,88.0,73.10924369747899,59.80392156862745
sol,current_full,da-20-4,1,da-20-4--rep-001,a59cb4449436be572741e57207c0b8349d4af3cec4b7a11624e5232452656a1b,10.0,10.0,10.0,10.0,12.0,0.0,0.0,-2.0,-2.0,10.0,100.0,0.0,7.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cumulative40,31.5,25.630252100840337,53.5,44.11764705882353,16.5,13.025210084033613,27.591036414565828
sol,current_full,da-20-4,2,da-20-4--rep-002,93e7a748c785a09b6468dee524aafb1c6a3a772cad5c82b0a7a40cf92c8c88cd,25.0,25.0,10.0,8.333333333333334,24.0,15.0,1.666666666666666,-15.666666666666666,1.0,10.0,100.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cumulative40,96.0,79.83193277310924,94.5,78.57142857142857,7.0,5.042016806722689,54.48179271708683
sol,current_full,da-20-4,3,da-20-4--rep-003,7a46c3791f7cda1ba6ce754b2c0b78db4e5cb43c70dbfd46f182b464ea81ec96,10.0,10.0,10.0,5.0,10.0,0.0,5.0,-5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,31.5,25.630252100840337,111.0,92.43697478991596,13.0,10.084033613445378,42.71708683473389
sol,current_full,da-24-3,1,da-24-3--rep-001,f42a0cd151b82c3a74b7b662a0359972fd9674cdfba3795d430a44cc44ba7c1f,100.0,100.0,80.0,63.333333333333336,42.0,20.0,16.666666666666664,21.333333333333336,58.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cumulative40,104.0,86.5546218487395,120.0,100.0,82.0,68.0672268907563,84.87394957983193
sol,current_full,da-24-3,2,da-24-3--rep-002,c5a98e2998fb1a3f97e55aaae028dd156508894a55d4435d0a332c3f12009cbd,100.0,100.0,80.0,80.0,62.0,20.0,0.0,18.0,38.0,5.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,cumulative40,104.0,86.5546218487395,53.5,44.11764705882353,73.0,60.50420168067227,63.72549019607843
sol,current_full,da-24-3,3,da-24-3--rep-003,6f5fc7228728d8064939b62a52560d39ab1953d3a88485e4d7b579645d589e4c,85.0,85.0,60.0,56.666666666666664,42.0,25.0,3.3333333333333357,14.666666666666664,43.0,6.0,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,109.5,91.17647058823529,107.0,89.07563025210084,63.0,52.10084033613445,77.45098039215686
sol,current_full,da-26-2,1,da-26-2--rep-001,2a8b04e8c8b437605e2cd228425284166426486a42f851f4703c1abb58a9b77f,76.0,76.0,76.0,76.0,58.0,0.0,0.0,18.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,31.5,25.630252100840337,53.5,44.11764705882353,73.0,60.50420168067227,43.417366946778714
sol,current_full,da-26-2,2,da-26-2--rep-002,58874b5fe68471f4ecced1cee4e5de3ce39aaee5be34a1ad4bfa6218ed542d26,100.0,100.0,59.0,64.0,38.0,41.0,-5.0,26.0,62.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,117.5,97.89915966386555,7.0,5.042016806722689,93.0,77.3109243697479,60.08403361344538
sol,current_full,da-26-2,3,da-26-2--rep-003,952ad828727e8f15834dc02aaea754dd9cd678ba9bbab0521a1144fc06501cc9,76.0,76.0,76.0,76.0,62.0,0.0,0.0,14.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cumulative40,31.5,25.630252100840337,53.5,44.11764705882353,61.5,50.84033613445378,40.19607843137255
sol,current_full,da-26-4,1,da-26-4--rep-001,74b79ff61d02b55681536fad0edac3c09ef1c45af43a38aa5e3f0438ec0251db,95.0,95.0,83.0,83.0,28.0,12.0,0.0,55.0,67.0,8.0,100.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,cumulative40,91.0,75.63025210084034,53.5,44.11764705882353,116.0,96.63865546218487,72.12885154061624
sol,current_full,da-26-4,2,da-26-4--rep-002,698fe49708e2fa2dc8af5971682c794c63e9ac6c309ded101c26b0cd01005939,63.0,63.0,38.0,36.666666666666664,24.0,25.0,1.3333333333333357,12.666666666666664,39.0,8.0,100.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,cumulative40,109.5,91.17647058823529,93.0,77.3109243697479,59.0,48.739495798319325,72.40896358543417
sol,current_full,da-26-4,3,da-26-4--rep-003,12c91b4047c0caadaa2cb1762b837e99fb9a7a6d446b69dd083ca104de67ccf4,81.0,81.0,81.0,73.66666666666667,22.0,0.0,7.333333333333329,51.66666666666667,59.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,cumulative40,31.5,25.630252100840337,118.5,98.73949579831933,112.5,93.69747899159664,72.6890756302521
sol,current_full,da-3-5,1,da-3-5--rep-001,2185ac6e96a5a87d7c8e3a9f5829f4593e61601ae86651971102e3d923328ae9,100.0,100.0,100.0,100.0,86.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,31.5,25.630252100840337,53.5,44.11764705882353,61.5,50.84033613445378,40.19607843137255
sol,current_full,da-3-5,2,da-3-5--rep-002,feaf90a8d7b2d3f52289ac777233d0518445a3e647c26eb6fc230c1c000c1780,100.0,100.0,100.0,100.0,94.0,0.0,0.0,6.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,31.5,25.630252100840337,53.5,44.11764705882353,40.0,32.773109243697476,34.173669467787114
sol,current_full,da-3-5,3,da-3-5--rep-003,999f2c16809f8bba8130a006d8d304d37847e3c21f87cca78c2db08953e29947,100.0,100.0,87.0,87.0,84.0,13.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,93.5,77.73109243697479,53.5,44.11764705882353,30.0,24.369747899159663,48.739495798319325
sol,current_full,da-4-1,1,da-4-1--rep-001,057f7a527956349d8e253766ccc333b25228f0214c7e702e4ebf01de87b2307d,100.0,100.0,89.0,90.33333333333333,78.0,11.0,-1.3333333333333286,12.333333333333329,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,89.0,73.94957983193277,17.0,13.445378151260504,58.0,47.89915966386555,45.09803921568627
sol,current_full,da-4-1,2,da-4-1--rep-002,9c53b773849793077259d4e4789c8a60a846b489413644588ffdff4ccc703068,100.0,100.0,93.0,85.66666666666667,68.0,7.0,7.333333333333329,17.66666666666667,32.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,73.0,60.50420168067227,118.5,98.73949579831933,70.0,57.983193277310924,72.40896358543418
sol,current_full,da-4-1,3,da-4-1--rep-003,12bc3f0f681d221a15606bd1ce516f1379b00f4435c10022d511d369313b541f,100.0,100.0,73.0,76.0,88.0,27.0,-3.0,-12.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40,111.0,92.43697478991596,13.0,10.084033613445378,9.0,6.722689075630252,36.41456582633053
