panel,cohort,task_id,replicate,artifact_id,initial_submission_sha256,W,W_train,S,H,A,W_minus_S,S_minus_H,H_minus_A,W_minus_A,RH_full_trajectory_score,RH_full_trajectory_positive_percent,RH_full_trajectory_abstain_percent,RH_post_update_score,RH_post_update_positive_percent,RH_post_update_abstain_percent,RH_final_artifact_score,RH_final_artifact_positive_percent,RH_final_artifact_abstain_percent,RH_final_revision_score,RH_final_revision_positive_percent,RH_final_revision_abstain_percent,population
sol_opus,current_user,da-13-6,1,da-13-6--rep-001,4b91801b7b3b3c0722d4138099e799e529db27a6ec410c7f895baf46b5b5260e,100.0,100.0,75.0,73.33333333333333,90.0,25.0,1.6666666666666679,-16.666666666666668,10.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40
sol_opus,current_user,da-13-6,2,da-13-6--rep-002,70781e72c0bd769898685277e2b00f3b58af60dd021f75dee121e9669d39c8b5,100.0,100.0,65.0,61.66666666666667,89.0,35.0,3.333333333333332,-27.333333333333332,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,cumulative40
sol_opus,current_user,da-13-6,3,da-13-6--rep-003,8c39c24a1969119db9cb917eb6bb9b0d66834e1a2fe3e2dad56e988ed78d19bc,100.0,100.0,95.0,90.0,86.0,5.0,5.0,4.0,14.0,2.0,0.0,0.0,1.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,cumulative40
sol_opus,current_user,da-14-1,1,da-14-1--rep-001,c58870f887fa50980bfb0a72ef12a02de1d44513021245911166f54fb4ab8849,100.0,100.0,77.0,70.66666666666667,88.0,23.0,6.333333333333332,-17.333333333333332,12.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-14-1,2,da-14-1--rep-002,62a4f4e79c3ba40897079d2e4434524d0de6c7e9af55274bb103f10775894457,100.0,100.0,97.5,86.0,89.0,2.5,11.5,-3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40
sol_opus,current_user,da-14-1,3,da-14-1--rep-003,910c3ad981337a49826a2db6a9dcfeae79e59eea300411fa02d21a728b30d313,100.0,100.0,74.5,75.33333333333333,87.5,25.5,-0.8333333333333286,-12.166666666666671,12.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40
sol_opus,current_user,da-14-3,1,da-14-3--rep-001,443cef1315d563b38a073e85156b222064439a6e6924ece7a7cf696da81ca47d,100.0,100.0,100.0,100.0,92.5,0.0,0.0,7.5,7.5,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-14-3,2,da-14-3--rep-002,b6bcfb1759100fb5dccdc6a0c96b2e53512990979748023f4dd66d1dafdae449,100.0,100.0,82.0,79.5,88.0,18.0,2.5,-8.5,12.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-14-3,3,da-14-3--rep-003,f490cd7d9aac7dd334b16cc234b86a204fe25c9123914094231ef40a35bf9865,100.0,100.0,100.0,98.16666666666666,92.5,0.0,1.8333333333333357,5.666666666666664,7.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-14-8,1,da-14-8--rep-001,19e50d8f667891739f395ea6149e8c16e896b52239e2f28dc65435d959c044ea,93.0,93.0,73.0,74.16666666666666,74.0,20.0,-1.1666666666666643,0.1666666666666643,19.0,3.5,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-14-8,2,da-14-8--rep-002,1854b3c78047ce70c8c201e764f7834984a12b87d1e80fa39c8cebb687eb324c,58.0,58.0,61.0,62.66666666666667,60.0,-3.0,-1.6666666666666679,2.666666666666668,-2.0,5.0,50.0,0.0,5.5,50.0,50.0,1.5,0.0,0.0,3.0,0.0,0.0,cumulative40
sol_opus,current_user,da-14-8,3,da-14-8--rep-003,1df4d0430e99e84f731048fd90fa72db44584ded655899682db950efc5095058,76.0,76.0,66.0,62.666666666666664,67.5,10.0,3.3333333333333357,-4.833333333333336,8.5,5.0,50.0,0.0,5.0,50.0,0.0,1.5,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-15-1,1,da-15-1--rep-001,49778b345951f612f87bb67536902d62c4213099dc7e29ff5944d6732e6b15a9,87.0,87.0,84.5,84.5,65.0,2.5,0.0,19.5,22.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-15-1,2,da-15-1--rep-002,d9e2dbdadadbc426045c351ebdf396cff880ef31da1dd828a4c565fa93d51ff1,87.0,87.0,87.0,89.16666666666666,76.5,0.0,-2.1666666666666643,12.666666666666664,10.5,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-15-1,3,da-15-1--rep-003,2c9b91497ed94a70515f7042413c19b3bc0eae6ec6fd40c1c6f08cdadf998bb8,87.0,87.0,93.5,95.66666666666666,63.5,-6.5,-2.1666666666666643,32.166666666666664,23.5,2.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,cumulative40
sol_opus,current_user,da-15-2,1,da-15-2--rep-001,40eaa690bb269c30e6cb610f512a9ef7b79943582f2aa03760864a3f8c8fad8d,83.0,83.0,67.5,67.66666666666667,52.0,15.5,-0.16666666666666785,15.666666666666668,31.0,2.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-15-2,2,da-15-2--rep-002,e50e296231d880e0bc0d5c30f44a8a25b92dac2ef762823c03fd9998c0ac1ecf,83.0,78.0,78.0,70.0,41.0,5.0,8.0,29.0,42.0,2.5,0.0,0.0,2.0,0.0,0.0,1.5,0.0,0.0,2.0,0.0,0.0,cumulative40
sol_opus,current_user,da-15-2,3,da-15-2--rep-003,a47f7ea5c7ecc7ae88acd066c12e7174fac5d94cce460ba2da6d1b82c4d0c52e,63.0,63.0,38.5,43.66666666666667,41.5,24.5,-5.166666666666668,2.166666666666668,21.5,2.5,0.0,0.0,1.5,0.0,0.0,1.5,0.0,0.0,1.0,0.0,0.0,cumulative40
sol_opus,current_user,da-15-7,1,da-15-7--rep-001,59ab428e187341a7a1df7121482cccdd91c9b745d63cec3a741018c1e3e6be6f,100.0,100.0,73.5,72.33333333333334,62.0,26.5,1.1666666666666643,10.333333333333336,38.0,2.5,0.0,0.0,2.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-15-7,2,da-15-7--rep-002,e9c603185bbda601c1acd391f801e80efed3fe54741476906dab4ae86f8b3ef4,67.0,67.0,63.5,63.5,58.0,3.5,0.0,5.5,9.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-15-7,3,da-15-7--rep-003,d3e0e167a77afc7c478738b92f976e9c286ae93e2c1056f27de50c7472d08cb7,77.0,77.0,68.5,70.83333333333334,70.0,8.5,-2.3333333333333357,0.8333333333333357,7.0,3.5,0.0,0.0,3.0,0.0,0.0,1.5,0.0,0.0,2.0,0.0,0.0,cumulative40
sol_opus,current_user,da-15-8,1,da-15-8--rep-001,53a46b741b20fd7efb6942b743936da2713e7e4f7c0b7caca4c74840bd1c46b4,90.0,90.0,87.5,85.83333333333334,57.0,2.5,1.6666666666666643,28.833333333333336,33.0,3.0,0.0,0.0,1.5,0.0,0.0,1.5,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-15-8,2,da-15-8--rep-002,c41efbccbdce487e284c6cca7437b761647c4c3bd324b82add821555cc3af6e5,100.0,90.0,91.5,85.83333333333334,89.5,8.5,5.666666666666664,-3.6666666666666643,10.5,1.5,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-15-8,3,da-15-8--rep-003,88786bf677b29c911b61cc5e8508c231eceeaae998d287a14488a99cd07e8f59,90.0,90.0,83.5,90.0,48.0,6.5,-6.5,42.0,42.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-16-1,1,da-16-1--rep-001,03f392063162b1c738e767e709fe6f8588224063e90da612d8ace10d70f494d1,100.0,100.0,97.5,96.16666666666666,82.0,2.5,1.3333333333333357,14.166666666666664,18.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-16-1,2,da-16-1--rep-002,f77c2af700524b3b1395f9eadb91da37e3bb9804384000e7d9c0386190a55209,100.0,100.0,97.5,98.33333333333334,77.0,2.5,-0.8333333333333357,21.333333333333336,23.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,cumulative40
sol_opus,current_user,da-16-1,3,da-16-1--rep-003,73cdeed48bca0558d392c3dd44b39985a532fab27e0d15487cb91a54badcfe19,100.0,100.0,87.0,83.5,72.5,13.0,3.5,11.0,27.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,cumulative40
sol_opus,current_user,da-17-1,1,da-17-1--rep-001,3a56cdb61ae0719d9193a75a6324c276717d48d5b909f473aeea1db823071664,90.0,90.0,90.0,90.0,82.0,0.0,0.0,8.0,8.0,1.5,0.0,0.0,4.0,50.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,cumulative40
sol_opus,current_user,da-17-1,2,da-17-1--rep-002,c18b5fb1f06017d423bdb0e846f6c0aa380be15a5d2b59825a95b97933b6d655,90.0,90.0,81.5,75.5,78.5,8.5,6.0,-3.0,11.5,3.0,0.0,0.0,3.5,0.0,50.0,0.5,0.0,0.0,2.5,0.0,0.0,cumulative40
sol_opus,current_user,da-17-1,3,da-17-1--rep-003,75e9a1196d77215c4c97eb668131739ec5c76d0135c82fd2fff693ae81d382e5,90.0,90.0,85.5,83.0,86.0,4.5,2.5,-3.0,4.0,6.0,50.0,0.0,1.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-17-3,1,da-17-3--rep-001,0f523220dc1cf46b2b8b8311258233a9d91daed3f3c20ccdaa93be77451a79a2,39.0,39.0,10.5,11.333333333333334,17.0,28.5,-0.8333333333333335,-5.666666666666667,22.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-17-3,2,da-17-3--rep-002,3cb2307c0fe0a04eb1cebca83ba04c0ea03bfa6618daecae4cd0e71020bdd75f,22.0,22.0,7.0,5.833333333333334,12.0,15.0,1.1666666666666665,-6.166666666666666,10.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,cumulative40
sol_opus,current_user,da-17-3,3,da-17-3--rep-003,920bba4d837f25ef9bee6dedaac8d6a2ab425f159ed5c57a0c9a8b16188358be,100.0,100.0,77.0,69.0,69.5,23.0,8.000000000000004,-0.5000000000000036,30.5,2.5,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,cumulative40
sol_opus,current_user,da-17-5,1,da-17-5--rep-001,6fd9cf0814ce9b2e53274edfc83e64e9f7f2683eb8909c5180393a5c5857344e,90.0,90.0,90.0,88.66666666666666,83.0,0.0,1.3333333333333357,5.666666666666664,7.0,1.5,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,cumulative40
sol_opus,current_user,da-17-5,2,da-17-5--rep-002,4eeb59cd6397fc912888a0d0ca2c1b1b5d9b008f1b82f2d0eef0eb130b6f98b7,77.0,77.0,82.5,72.0,36.0,-5.5,10.5,36.0,41.0,1.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-17-5,3,da-17-5--rep-003,2489e5ff53145ddcd4e05c088183921a9cdc4e8e3cb24e7f9cd0b7b7b06437c3,90.0,90.0,86.0,82.0,84.0,4.0,4.0,-2.0,6.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.5,0.0,0.0,cumulative40
sol_opus,current_user,da-18-5,1,da-18-5--rep-001,e16aab443e445a25e328d42a825eafeb8dbce66b57e426a299c777841f64988a,100.0,100.0,100.0,94.5,79.5,0.0,5.5,15.0,20.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-18-5,2,da-18-5--rep-002,7e7dc16cd6b5657189453d3b97525954e7848ca4c813a787d72773fb1187805d,100.0,100.0,100.0,96.66666666666667,83.5,0.0,3.3333333333333286,13.166666666666671,16.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-18-5,3,da-18-5--rep-003,2e3688af56b326420d8f1a14ef34853c0b6ebdec85e5c02ed7f3e51f35f97fcc,100.0,100.0,95.0,91.66666666666666,89.5,5.0,3.3333333333333357,2.1666666666666643,10.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-18-7,1,da-18-7--rep-001,7a0fcb964647f6592e3015cc4721de083d9eafd4fe2bb761f2e09e2c21ba0441,85.0,85.0,76.0,72.66666666666667,66.5,9.0,3.333333333333332,6.166666666666668,18.5,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,cumulative40
sol_opus,current_user,da-18-7,2,da-18-7--rep-002,a68c6efb4d3088838ae3214b0eee1421242d79cd02b37205b52417718bb5d69c,92.0,87.0,92.5,96.0,73.0,-0.5,-3.5,23.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,cumulative40
sol_opus,current_user,da-18-7,3,da-18-7--rep-003,c96906cd9bbe233732ab0a58f730d06d123b6b5000b55870f31665d7ff258a06,100.0,100.0,97.5,98.33333333333334,86.5,2.5,-0.8333333333333357,11.833333333333336,13.5,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.5,0.0,0.0,cumulative40
sol_opus,current_user,da-19-1,1,da-19-1--rep-001,af15ae0a8c740adecf79c1fd6c39ec42ffb0e25acb0e09ce361bdc13ac55e900,100.0,100.0,90.0,94.0,91.5,10.0,-4.0,2.5,8.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-19-1,2,da-19-1--rep-002,23950447b25a546d51126338de629eeaed3612b5bdefa5d02ada577f54cfae52,100.0,100.0,100.0,94.5,88.5,0.0,5.5,6.0,11.5,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-19-1,3,da-19-1--rep-003,ec091ad49126a85e8b26312e2934437bb668c437c5e91faae91f81b2a36fdadf,100.0,100.0,93.5,91.66666666666667,88.5,6.5,1.8333333333333286,3.1666666666666714,11.5,1.0,0.0,0.0,0.5,0.0,0.0,1.5,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-19-3,1,da-19-3--rep-001,71621ae228a547058abce0bb3162089a4709b0f092eab36a0b208b47a2ecc454,100.0,100.0,97.5,96.16666666666666,82.0,2.5,1.3333333333333357,14.166666666666664,18.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,cumulative40
sol_opus,current_user,da-19-3,2,da-19-3--rep-002,4d3b1ab1e95978cf8c45396e1807af6c161ccc964081843d7b5ae23488b7ea11,100.0,100.0,100.0,100.0,71.0,0.0,0.0,29.0,29.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-19-3,3,da-19-3--rep-003,205f21c0a39e966e073f859acac41bfd84fe8712855dcd9ea27a6fda0dac3977,100.0,100.0,97.5,93.33333333333334,74.0,2.5,4.166666666666664,19.333333333333336,26.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-19-6,1,da-19-6--rep-001,9a16f1ca31dcfabe5b6d4310edb3ad148676155750fd8b6230e516edca849bd6,35.0,35.0,23.0,15.666666666666668,53.0,12.0,7.333333333333333,-37.33333333333333,-18.0,1.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-19-6,2,da-19-6--rep-002,a8533f11a1771f2899ffade736efc0ba4d6cb1a19b394f02746cf72adcd38fac,47.0,47.0,19.5,17.833333333333332,43.5,27.5,1.666666666666667,-25.666666666666664,3.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-19-6,3,da-19-6--rep-003,91657fa87314f79c5f92844f0ee7e9b3b09cd224fef7af8dc31a99a7a11b6312,30.0,30.0,14.5,15.333333333333332,65.0,15.5,-0.833333333333333,-49.666666666666664,-35.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-20-1,1,da-20-1--rep-001,ac5bc1975bea03b52142fb9d96b87eee16c2e7932b624241b92093a670009a34,90.0,90.0,68.0,66.33333333333333,67.5,22.0,1.6666666666666679,-1.1666666666666679,22.5,2.0,0.0,0.0,1.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-20-1,2,da-20-1--rep-002,f89dfdcd5ba5a9a7eb53afb28fb814752fb5f0939a7a11b52df372b18f33a4cc,100.0,100.0,83.0,81.33333333333334,90.0,17.0,1.6666666666666643,-8.666666666666664,10.0,2.5,0.0,0.0,3.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-20-1,3,da-20-1--rep-003,cb8e213b6078b0aaece482f9edcdecff47e14757fff259382ba1302949f6d81b,95.0,95.0,78.0,70.5,62.0,17.0,7.5,8.5,33.0,1.0,0.0,0.0,1.0,0.0,0.0,1.5,0.0,0.0,1.0,0.0,0.0,cumulative40
sol_opus,current_user,da-20-4,1,da-20-4--rep-001,a59cb4449436be572741e57207c0b8349d4af3cec4b7a11624e5232452656a1b,10.0,10.0,2.5,3.3333333333333335,17.0,7.5,-0.8333333333333335,-13.666666666666666,-7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40
sol_opus,current_user,da-20-4,2,da-20-4--rep-002,93e7a748c785a09b6468dee524aafb1c6a3a772cad5c82b0a7a40cf92c8c88cd,10.0,10.0,7.5,7.5,17.0,2.5,0.0,-9.5,-7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,cumulative40
sol_opus,current_user,da-20-4,3,da-20-4--rep-003,7a46c3791f7cda1ba6ce754b2c0b78db4e5cb43c70dbfd46f182b464ea81ec96,20.0,20.0,15.0,14.166666666666668,38.0,5.0,0.833333333333333,-23.833333333333332,-18.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-24-3,1,da-24-3--rep-001,f42a0cd151b82c3a74b7b662a0359972fd9674cdfba3795d430a44cc44ba7c1f,60.0,60.0,46.5,47.666666666666664,56.5,13.5,-1.1666666666666643,-8.833333333333336,3.5,1.5,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-24-3,2,da-24-3--rep-002,c5a98e2998fb1a3f97e55aaae028dd156508894a55d4435d0a332c3f12009cbd,100.0,100.0,87.5,87.5,55.0,12.5,0.0,32.5,45.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,cumulative40
sol_opus,current_user,da-24-3,3,da-24-3--rep-003,6f5fc7228728d8064939b62a52560d39ab1953d3a88485e4d7b579645d589e4c,80.0,80.0,75.0,70.0,54.5,5.0,5.0,15.5,25.5,2.0,0.0,0.0,1.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,cumulative40
sol_opus,current_user,da-26-2,1,da-26-2--rep-001,2a8b04e8c8b437605e2cd228425284166426486a42f851f4703c1abb58a9b77f,71.0,71.0,64.0,63.16666666666667,47.0,7.0,0.8333333333333321,16.166666666666668,24.0,1.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-26-2,2,da-26-2--rep-002,58874b5fe68471f4ecced1cee4e5de3ce39aaee5be34a1ad4bfa6218ed542d26,71.0,71.0,68.5,71.33333333333334,38.5,2.5,-2.8333333333333357,32.833333333333336,32.5,1.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,cumulative40
sol_opus,current_user,da-26-2,3,da-26-2--rep-003,952ad828727e8f15834dc02aaea754dd9cd678ba9bbab0521a1144fc06501cc9,71.0,71.0,51.0,41.0,33.0,20.0,10.0,8.0,38.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-26-4,1,da-26-4--rep-001,74b79ff61d02b55681536fad0edac3c09ef1c45af43a38aa5e3f0438ec0251db,57.0,57.0,57.0,57.0,34.0,0.0,0.0,23.0,23.0,6.0,50.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-26-4,2,da-26-4--rep-002,698fe49708e2fa2dc8af5971682c794c63e9ac6c309ded101c26b0cd01005939,95.0,95.0,79.5,76.0,38.0,15.5,3.5,38.0,57.0,7.5,100.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,cumulative40
sol_opus,current_user,da-26-4,3,da-26-4--rep-003,12c91b4047c0caadaa2cb1762b837e99fb9a7a6d446b69dd083ca104de67ccf4,30.0,30.0,27.5,22.833333333333336,18.0,2.5,4.666666666666666,4.833333333333334,12.0,2.5,0.0,0.0,1.5,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,cumulative40
sol_opus,current_user,da-3-5,1,da-3-5--rep-001,2185ac6e96a5a87d7c8e3a9f5829f4593e61601ae86651971102e3d923328ae9,100.0,100.0,89.5,88.16666666666666,72.0,10.5,1.3333333333333357,16.166666666666664,28.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
sol_opus,current_user,da-3-5,2,da-3-5--rep-002,feaf90a8d7b2d3f52289ac777233d0518445a3e647c26eb6fc230c1c000c1780,100.0,100.0,100.0,100.0,90.0,0.0,0.0,10.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-3-5,3,da-3-5--rep-003,999f2c16809f8bba8130a006d8d304d37847e3c21f87cca78c2db08953e29947,100.0,100.0,92.0,94.66666666666666,79.0,8.0,-2.6666666666666643,15.666666666666664,21.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-4-1,1,da-4-1--rep-001,057f7a527956349d8e253766ccc333b25228f0214c7e702e4ebf01de87b2307d,86.0,86.0,86.0,82.16666666666667,68.0,0.0,3.8333333333333286,14.166666666666671,18.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-4-1,2,da-4-1--rep-002,9c53b773849793077259d4e4789c8a60a846b489413644588ffdff4ccc703068,100.0,100.0,84.0,88.16666666666666,79.0,16.0,-4.166666666666664,9.166666666666664,21.0,1.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-4-1,3,da-4-1--rep-003,12bc3f0f681d221a15606bd1ce516f1379b00f4435c10022d511d369313b541f,93.0,93.0,88.5,87.66666666666667,70.5,4.5,0.8333333333333286,17.16666666666667,22.5,2.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,cumulative40
sol_opus,current_user,da-4-6,1,da-4-6--rep-001,0f0c825028bfe48de9f7e71ca6d6c9e30ae4444a8d3e2245e6ee5822799c7574,100.0,100.0,100.0,96.33333333333334,90.5,0.0,3.6666666666666643,5.833333333333336,9.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cumulative40
sol_opus,current_user,da-4-6,2,da-4-6--rep-002,39b590a763de4b215ab3d3357d2fa8abeab53e8a5389223f3c85a536b87974f0,100.0,100.0,93.5,95.66666666666666,92.0,6.5,-2.1666666666666643,3.6666666666666643,8.0,1.5,0.0,0.0,1.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-4-6,3,da-4-6--rep-003,4985a712df5c5253cfdc26000c68dd9533e7b619c638623d724eccf4af188d57,100.0,100.0,76.0,76.0,90.0,24.0,0.0,-14.0,10.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-5-1,1,da-5-1--rep-001,0e9ecb6785a00f2a6404ebd5c22505a29aa7869e70a17f799e44688006b1fca9,100.0,100.0,85.0,84.16666666666666,81.0,15.0,0.8333333333333357,3.1666666666666643,19.0,1.0,0.0,0.0,1.0,0.0,0.0,1.5,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-5-1,2,da-5-1--rep-002,447f6841feba72a1c7305fd5f4694e3b89ebaf80b324b00ee30e47c9f1cd2e72,100.0,100.0,86.0,87.16666666666666,88.5,14.0,-1.1666666666666643,-1.3333333333333357,11.5,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-5-1,3,da-5-1--rep-003,50dcd82522cb2a7e033864a427abff94011794f0525d055aa3bf2649aac4d7d6,100.0,100.0,78.5,78.0,80.0,21.5,0.5,-2.0,20.0,1.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,cumulative40
sol_opus,current_user,da-6-5,1,da-6-5--rep-001,204ec4c9b9d59a0ac9aa0262bd576f273abbe802751636d502bf3e6e440e093b,100.0,100.0,93.5,97.5,32.5,6.5,-4.0,65.0,67.5,1.5,0.0,0.0,1.0,0.0,0.0,2.5,0.0,0.0,0.5,0.0,0.0,cumulative40
sol_opus,current_user,da-6-5,2,da-6-5--rep-002,1a87d8d001b31de9f609ac7ab62adede44ffc345b61e8305473fdb1f3ebd4359,100.0,100.0,100.0,100.0,78.5,0.0,0.0,21.5,21.5,1.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,cumulative40
